Branch_ID,City_Type,Staff_Count,Branch_Area_sqft,Marketing_Spend,ATM_Count,Population_Density,Competitor_Branches,Average_Income,Monthly_Revenue
BR_4831,Suburban,37,3505,222780,2,5483,5,162707,476011
BR_4832,Suburban,37,4559,235080,13,21403,10,44189,501779
BR_4833,Suburban,48,5912,124791,2,23163,3,167570,758971
BR_4834,Urban,24,1353,227663,2,28809,6,85777,303888
BR_4835,Suburban,57,5704,52716,0,11759,3,128665,845842
BR_4836,Urban,51,5866,289024,4,27150,6,84200,844582
BR_4837,Urban,40,1912,86064,0,12226,4,35427,482538
BR_4838,Urban,11,3577,63093,9,16172,1,74555,217280
BR_4839,Urban,36,2633,173916,9,19708,6,121057,514716
BR_4840,Urban,52,2114,173432,2,6404,7,31570,708920
BR_4841,Rural,7,4293,107941,12,11404,9,49988,94508
BR_4842,Rural,43,3938,147668,5,7937,10,83881,565496
BR_4843,Urban,33,3912,144240,10,3434,1,195186,533375
BR_4844,Urban,28,898,244400,5,10729,5,33408,387529
BR_4845,Urban,26,4725,63322,2,25938,3,106210,438681
BR_4846,Urban,10,2279,181661,8,6953,4,148904,228439
BR_4847,Rural,52,5196,275919,7,11766,0,189645,947389
BR_4848,Urban,28,2022,103562,10,10384,5,183457,397569
BR_4849,Suburban,44,5383,232301,2,27762,11,181919,573340
BR_4850,Urban,27,1804,254572,4,27050,11,154443,323606
BR_4851,Rural,58,1276,164922,4,22653,10,163492,591717
BR_4852,Urban,42,1935,59767,14,15507,7,67147,573765
BR_4853,Suburban,14,3656,27322,13,9378,1,38806,282111
BR_4854,Urban,20,2505,197652,4,12005,0,29257,357712
BR_4855,Suburban,15,1317,246995,2,14987,8,43696,212348
BR_4856,Urban,36,2020,25678,4,4437,1,59763,558558
BR_4857,Urban,49,3306,85265,4,13571,7,137467,582402
BR_4858,Rural,10,5125,86918,3,6552,4,95531,205564
BR_4859,Rural,28,1991,190954,3,19738,1,174198,420275
BR_4860,Rural,37,4680,152777,1,18085,4,58923,604285
BR_4861,Suburban,57,4043,222605,8,21784,8,197425,770081
BR_4862,Rural,55,2777,144559,14,25580,5,113867,657060
BR_4863,Urban,16,3042,49402,6,5754,2,32202,277471
BR_4864,Urban,31,3890,284848,0,8265,11,135138,454326
BR_4865,Urban,42,2687,79092,4,13721,7,128121,493130
BR_4866,Suburban,22,5968,287869,1,18542,0,129133,539950
BR_4867,Urban,49,5359,84105,9,8741,8,128519,636448
BR_4868,Urban,43,1773,176295,5,3837,8,38341,535281
BR_4869,Suburban,59,865,178456,6,22995,3,146625,715329
BR_4870,Rural,17,3706,82993,11,19409,7,90410,223540
BR_4871,Urban,57,1370,249500,1,26196,10,45640,682624
BR_4872,Urban,44,4692,50027,10,25630,10,181977,582082
BR_4873,Urban,34,1107,107017,5,19042,2,165910,471783
BR_4874,Urban,57,4208,38354,14,19061,5,49275,703849
BR_4875,Urban,53,4542,235754,12,22430,9,162411,707676
BR_4876,Suburban,45,1582,172973,2,22205,9,84999,588788
BR_4877,Suburban,56,5016,245335,8,4375,7,125689,731904
BR_4878,Suburban,17,1565,298659,14,18659,10,169521,266747
BR_4879,Urban,38,4275,118698,3,8859,8,101565,535140
BR_4880,Rural,40,1572,23573,2,14739,7,177885,493415
BR_4881,Urban,34,4657,63915,12,3588,8,47659,476172
BR_4882,Urban,29,3985,287204,10,22965,3,168140,592097
BR_4883,Rural,6,5882,200166,2,14854,9,144602,104579
BR_4884,Urban,40,1339,149471,1,2245,0,182952,621514
BR_4885,Urban,22,2849,75421,11,11080,6,50847,308045
BR_4886,Rural,9,4083,65610,8,12403,10,190127,78760
BR_4887,Urban,23,5475,30933,7,25054,11,39802,249061
BR_4888,Suburban,46,2463,92168,4,10192,9,29944,527333
BR_4889,Urban,22,1847,25589,13,29486,3,25360,413604
BR_4890,Suburban,36,4636,31612,13,4184,0,88475,586102
BR_4891,Urban,25,4239,67611,12,14438,2,108894,401868
BR_4892,Urban,14,1305,38888,8,5251,6,150807,226861
BR_4893,Suburban,41,4047,212395,12,18281,10,159536,570753
BR_4894,Urban,53,4300,228623,1,7863,2,174682,832416
BR_4895,Urban,26,2710,234463,5,21435,0,55607,505565
BR_4896,Urban,17,1532,294035,6,11702,6,161116,293342
BR_4897,Urban,59,4313,244370,5,5771,7,194772,706367
BR_4898,Urban,21,2371,201366,14,15536,4,166988,351186
BR_4899,Urban,13,5409,48557,2,11320,5,110825,282038
BR_4900,Rural,28,3742,267368,9,18077,2,94311,583459
BR_4901,Urban,48,5256,284336,13,27273,4,70347,879602
BR_4902,Urban,18,3121,196104,9,27664,2,156889,418342
BR_4903,Urban,50,4135,200923,9,4419,1,158218,773824
BR_4904,Urban,12,5422,69884,8,15518,6,115292,240102
BR_4905,Rural,59,5174,248917,13,9396,9,179552,775640
BR_4906,Urban,41,3553,61472,14,21012,10,57146,505705
BR_4907,Rural,23,2172,55455,11,9309,6,144157,352881
BR_4908,Urban,32,2244,48672,7,13981,11,188683,298339
BR_4909,Suburban,50,4176,23756,14,2685,7,49234,619174
BR_4910,Suburban,45,1089,255437,7,4756,11,161030,470435
BR_4911,Rural,34,2865,239526,7,7023,0,80417,615522
BR_4912,Suburban,11,863,90030,8,28418,1,172897,262633
BR_4913,Suburban,30,4745,78151,0,28308,1,82036,505734
BR_4914,Urban,44,1129,54047,7,23219,11,133788,468342
BR_4915,Urban,50,5658,213463,1,14558,2,84006,702664
BR_4916,Rural,58,2763,287308,3,20356,6,147346,795293
BR_4917,Urban,50,3888,104688,0,19094,6,83214,723877
BR_4918,Urban,15,3290,174684,11,26900,6,52450,255005
BR_4919,Suburban,18,940,98066,5,7085,0,101227,232434
BR_4920,Urban,25,5339,219948,9,7646,1,88211,534540
BR_4921,Rural,12,3273,211644,0,23277,7,44596,225430
BR_4922,Suburban,7,4703,128115,11,16157,8,84000,158514
BR_4923,Suburban,32,1249,53043,4,13159,9,155568,332052
BR_4924,Rural,33,2625,141886,14,13991,6,58857,478661
BR_4925,Urban,27,5246,97831,8,20978,0,156380,564131
BR_4926,Urban,22,5494,236855,0,19476,11,181240,363952
BR_4927,Urban,39,5606,86250,8,4955,3,184491,647885
BR_4928,Urban,17,1669,210496,3,26787,9,95029,223820
BR_4929,Suburban,16,4364,86345,2,28157,7,37756,281348
BR_4930,Rural,51,4459,203950,7,17741,4,185360,762794
BR_4931,Urban,54,4402,262591,5,18324,0,154415,830524
BR_4932,Urban,9,1192,105898,6,14023,6,168456,165479
BR_4933,Rural,43,1641,258429,8,11635,5,195924,592331
BR_4934,Urban,15,3248,110034,4,16932,8,171267,269083
BR_4935,Urban,15,3591,113923,12,6143,3,111210,292463
BR_4936,Urban,51,3753,30273,1,27154,3,146789,729222
BR_4937,Rural,46,5931,72460,2,9644,7,59125,673122
BR_4938,Suburban,51,2158,281940,2,4997,3,25082,739067
BR_4939,Suburban,35,1790,96939,3,7208,2,98978,454942
BR_4940,Rural,35,1838,170111,9,11946,6,128715,448051
BR_4941,Urban,17,827,34017,6,21363,4,76539,255665
BR_4942,Urban,18,1187,102901,11,16387,8,108328,215202
BR_4943,Rural,53,1632,133000,9,5605,4,83825,637856
BR_4944,Urban,49,1049,294727,5,18805,8,106036,637885
BR_4945,Suburban,46,2827,195326,2,18994,5,85555,605536
BR_4946,Rural,29,2328,77943,14,10637,5,152075,378416
BR_4947,Suburban,37,4993,160586,13,11152,10,192568,532558
BR_4948,Suburban,37,2638,189488,6,2130,5,30294,480523
BR_4949,Rural,19,2160,21511,3,4647,6,69852,202701
BR_4950,Rural,20,5958,102151,9,14271,11,90858,243781
BR_4951,Urban,48,3909,202966,10,16709,10,40836,644262
BR_4952,Urban,42,2123,44225,10,16886,3,191900,558746
BR_4953,Urban,10,3026,49152,7,8673,3,155093,155263
BR_4954,Suburban,48,4480,86107,14,12626,8,110620,633912
BR_4955,Urban,29,1691,144387,6,5729,11,194475,283459
BR_4956,Suburban,19,2105,177260,6,6431,6,93920,282399
BR_4957,Urban,8,5348,261608,8,3024,10,165525,138850
BR_4958,Suburban,8,4992,62530,7,28228,9,181453,137062
BR_4959,Urban,34,1061,61999,11,9039,5,133537,400263
BR_4960,Suburban,38,3140,26609,0,18921,0,28664,599753
BR_4961,Suburban,31,2593,209841,6,6591,6,191936,391125
BR_4962,Urban,35,3096,198469,14,21467,5,169943,528650
BR_4963,Urban,36,3092,287295,2,2507,11,98101,488300
BR_4964,Suburban,48,2970,26406,11,5924,3,95195,625849
BR_4965,Urban,43,1124,67062,3,10872,7,182001,466189
BR_4966,Urban,56,1785,231501,5,20996,6,139836,717621
BR_4967,Rural,13,5582,184028,4,23260,7,161802,268995
BR_4968,Suburban,45,4652,131377,7,27335,8,114083,632261
BR_4969,Rural,12,2539,223753,1,22607,0,182431,240281
BR_4970,Urban,18,2660,255303,4,21531,2,80414,352261
BR_4971,Urban,37,3937,249975,4,4193,1,145241,637915
BR_4972,Rural,27,4698,33133,14,26466,2,101003,492566
BR_4973,Suburban,25,1635,294353,2,17762,10,116936,283108
BR_4974,Suburban,59,4954,263693,13,20930,10,120385,780418
BR_4975,Urban,16,3578,271061,9,23445,1,107078,399464
BR_4976,Urban,6,2196,269336,14,6655,10,54234,105997
BR_4977,Urban,17,2476,243573,14,19606,5,25547,290755
BR_4978,Urban,8,5131,263733,12,26134,8,76417,230738
BR_4979,Urban,24,5113,40645,4,7019,1,165018,439133
BR_4980,Urban,54,2637,32521,3,5574,3,77943,642521
BR_4981,Rural,55,4521,120131,10,24107,4,36020,856231
BR_4982,Urban,52,4472,172158,4,8546,4,160389,752182
BR_4983,Suburban,18,3822,299067,9,21407,0,156595,434323
BR_4984,Rural,34,5484,101761,8,21664,5,116622,583835
BR_4985,Suburban,33,2471,289346,6,16677,4,80076,529153
BR_4986,Urban,12,1716,188278,0,18210,5,105195,198142
BR_4987,Suburban,16,1717,130443,2,27647,3,164881,291928
BR_4988,Suburban,45,1933,31218,8,18924,10,171607,479303
BR_4989,Suburban,42,2636,203761,3,15487,5,106834,564824
BR_4990,Suburban,30,2938,117148,3,18894,8,75012,425482
BR_4991,Rural,54,4807,288860,9,24546,0,145872,846188
BR_4992,Suburban,6,2705,276448,5,16830,5,73951,170425
BR_4993,Urban,59,4789,298232,2,14642,0,114412,1028243
BR_4994,Suburban,44,4285,51001,2,25086,11,178336,529827
BR_4995,Urban,18,5597,286430,14,18728,6,104114,330847
BR_4996,Rural,10,2920,155811,8,7179,3,114821,258478
BR_4997,Urban,46,3532,50158,12,17023,5,86832,597024
BR_4998,Urban,44,3569,25605,4,26467,6,52476,533500
BR_4999,Rural,35,2121,76492,13,8372,10,76973,404496
BR_5000,Suburban,21,4516,23321,6,14434,4,78017,378603
BR_5001,Urban,29,4154,195613,4,13561,8,40503,477741
BR_5002,Urban,36,2328,250592,5,14014,7,167578,455172
BR_5003,Rural,16,5951,294314,7,12571,2,65994,427044
BR_5004,Urban,53,5543,76045,14,20864,0,172241,820774
BR_5005,Rural,17,1559,239300,7,10590,10,174556,155301
BR_5006,Urban,23,4212,272985,1,24203,9,83723,401032
BR_5007,Suburban,48,2157,174886,10,17171,7,144050,655623
BR_5008,Rural,52,2990,274599,8,13598,3,102707,752015
BR_5009,Urban,29,4281,121101,9,29856,6,38920,458409
BR_5010,Urban,35,1748,282962,11,15722,3,121341,547089
BR_5011,Urban,41,2879,28434,11,14874,6,139996,549594
BR_5012,Suburban,29,2566,207225,11,25126,0,135856,522674
BR_5013,Suburban,20,827,50571,13,11486,0,172947,296914
BR_5014,Suburban,42,3270,138792,5,29827,1,120814,700687
BR_5015,Urban,47,3338,65485,6,25284,4,128612,653237
BR_5016,Urban,53,959,163141,2,16681,10,92450,569336
BR_5017,Urban,27,3692,77198,3,24022,9,27925,300603
BR_5018,Urban,18,4913,118316,5,24284,5,149248,316909
BR_5019,Suburban,10,4522,92928,6,13701,1,93826,280830
BR_5020,Rural,29,4531,72290,5,17372,0,68101,460647
BR_5021,Suburban,27,3271,142664,4,28611,8,175685,389554
BR_5022,Urban,47,5799,274628,13,7523,6,86473,665902
BR_5023,Rural,16,5650,31766,11,15025,7,88903,222049
BR_5024,Suburban,17,2370,33292,1,22233,5,176033,259338
BR_5025,Rural,40,1636,237295,11,20161,8,128913,496395
BR_5026,Suburban,43,5789,198703,14,26955,7,93107,674909
BR_5027,Urban,38,4738,276817,14,5763,3,172688,632770
BR_5028,Urban,10,3086,92944,6,16756,4,154017,257122
BR_5029,Suburban,42,4205,54533,4,15491,1,145938,641885
BR_5030,Urban,54,3470,144433,11,11853,0,58984,762167
BR_5031,Urban,56,4912,55059,8,21442,5,28539,795564
BR_5032,Suburban,44,5547,155938,12,27882,2,189361,690950
BR_5033,Suburban,12,5155,80661,10,4465,10,109986,197486
BR_5034,Suburban,12,2427,201808,3,6451,3,122558,271722
BR_5035,Urban,44,2666,54075,13,18061,0,36391,652517
BR_5036,Urban,37,1004,111931,9,2015,5,107260,466498
BR_5037,Suburban,38,4379,233023,11,6410,7,134240,598584
BR_5038,Rural,48,3974,248594,1,20964,9,69906,657713
BR_5039,Suburban,19,1591,44104,6,7135,3,102666,255741
BR_5040,Rural,40,4892,89222,6,17824,9,164322,534953
BR_5041,Suburban,39,4547,261955,0,9948,7,153991,553967
BR_5042,Suburban,50,1905,240758,10,20976,10,177137,590307
BR_5043,Urban,26,1890,28769,13,6789,9,79785,246812
BR_5044,Suburban,27,2407,115369,12,10260,2,162775,409705
BR_5045,Suburban,44,2639,70375,4,10602,10,136109,494678
BR_5046,Suburban,49,5874,32268,2,29699,6,76754,680951
BR_5047,Urban,59,4197,161916,8,9232,2,120376,794550
BR_5048,Suburban,55,866,211835,8,13051,5,94966,759167
BR_5049,Urban,26,5579,162305,6,26477,3,62621,447258
BR_5050,Suburban,9,2078,268339,11,19302,5,139595,240366
BR_5051,Urban,35,4958,191398,8,17182,6,59936,534547
BR_5052,Rural,17,1613,98807,11,6835,7,186511,192151
BR_5053,Urban,32,1202,190585,1,28066,5,119071,474352
BR_5054,Urban,24,2802,202833,10,5343,3,126052,373801
BR_5055,Urban,37,4966,159322,9,20870,8,75460,480509
BR_5056,Suburban,20,3725,80503,7,12769,6,138089,330454
BR_5057,Urban,33,3793,258026,9,25257,8,119191,525765
BR_5058,Urban,27,1886,41310,9,18656,2,117142,386477
BR_5059,Suburban,28,5140,274740,9,22938,4,134748,568062
BR_5060,Urban,38,3366,280199,12,2819,0,40941,655574
BR_5061,Rural,11,5288,266501,0,23676,10,180339,240795
BR_5062,Rural,42,1571,52206,2,4615,11,80590,395447
BR_5063,Suburban,41,4472,29764,7,15148,7,64876,445943
BR_5064,Urban,8,4048,206668,10,8069,0,154913,292340
BR_5065,Suburban,38,2469,260269,7,7640,0,119631,579642
BR_5066,Urban,46,2356,254099,13,29120,6,140770,671103
BR_5067,Urban,26,3758,240651,9,5984,10,186579,337504
BR_5068,Urban,9,1951,154048,7,23274,7,182129,71487
BR_5069,Rural,54,2017,158498,10,9701,2,123314,735929
BR_5070,Urban,46,3031,46710,14,23575,1,121602,646507
BR_5071,Suburban,27,5142,157558,11,21365,6,108926,504874
BR_5072,Suburban,58,4744,190330,10,28466,9,154875,708818
BR_5073,Urban,19,2842,267704,6,5039,4,87468,307109
BR_5074,Urban,35,1505,275223,1,23319,0,88180,541810
BR_5075,Rural,13,3469,134162,2,12874,1,170656,325584
BR_5076,Suburban,47,2913,180229,8,18986,2,151371,706883
BR_5077,Suburban,57,3777,25521,1,17071,5,178704,767844
BR_5078,Urban,29,5149,295035,12,25843,0,43673,574163
BR_5079,Urban,29,5178,102331,6,14129,7,159415,390920
BR_5080,Urban,53,1222,42474,0,25803,1,43950,707448
BR_5081,Urban,25,2821,177579,2,28008,4,105600,484085
BR_5082,Urban,13,4593,30687,12,16121,7,46547,222493
BR_5083,Rural,59,4931,118550,13,14654,4,122305,799654
BR_5084,Urban,52,1330,108484,0,10447,7,78027,614606
BR_5085,Urban,42,890,68296,5,26076,5,125532,538102
BR_5086,Suburban,26,4172,60225,3,4487,6,197299,299729
BR_5087,Suburban,47,2742,54828,0,3358,7,166462,541573
BR_5088,Urban,27,4605,262463,4,29058,2,167951,537348
BR_5089,Suburban,53,2040,293060,13,19073,11,171007,725007
BR_5090,Urban,8,2558,196604,3,10499,4,145605,188358
BR_5091,Urban,33,897,109860,13,8131,9,57574,400621
BR_5092,Urban,19,2279,244551,10,28272,6,108663,293049
BR_5093,Rural,5,5426,62634,9,5166,8,99657,127233
BR_5094,Urban,58,2632,249709,13,26984,5,184579,759200
BR_5095,Urban,34,3385,94992,10,2825,9,147544,419734
BR_5096,Urban,33,5947,293513,9,3191,0,124752,636714
BR_5097,Rural,24,4447,229826,1,12326,10,172654,335111
BR_5098,Urban,37,879,122960,12,16707,7,51631,457583
BR_5099,Urban,45,5509,32410,6,24031,5,153902,682653
BR_5100,Urban,48,3023,180802,11,8785,0,174236,740232
BR_5101,Urban,40,3369,188775,14,29670,3,111820,702109
BR_5102,Suburban,26,2572,250083,7,8813,5,55646,404791
BR_5103,Suburban,17,5318,175244,3,28350,9,176878,318895
BR_5104,Urban,11,1923,22684,8,24025,0,112633,234637
BR_5105,Urban,12,4611,171898,2,18917,9,167356,240867
BR_5106,Urban,32,4274,213360,12,13059,4,169929,526080
BR_5107,Urban,49,3423,220579,5,24894,2,154278,717206
BR_5108,Urban,47,2203,147510,10,3207,6,110424,600662
BR_5109,Suburban,13,3378,121261,13,26992,7,196512,156953
BR_5110,Rural,29,1131,76068,14,12968,2,43951,426628
BR_5111,Rural,20,5548,242236,13,3237,9,46009,380234
BR_5112,Rural,14,4408,23055,6,6943,2,39835,247261
BR_5113,Suburban,15,1539,147615,6,23149,10,67290,134089
BR_5114,Suburban,35,5406,122255,5,28519,2,175013,532628
BR_5115,Urban,16,841,256675,8,28756,10,131174,193840
BR_5116,Suburban,35,5780,109376,14,12292,5,123727,561540
BR_5117,Urban,18,4678,29933,0,23220,5,188989,316555
BR_5118,Urban,55,2749,51979,12,17030,2,53039,753230
BR_5119,Suburban,48,4260,65047,8,17465,5,182161,645892
BR_5120,Urban,36,2928,24137,12,15942,8,85059,453997
BR_5121,Urban,54,5297,293567,8,2459,10,150873,698213
BR_5122,Rural,57,2954,109851,3,10841,7,120278,669918
BR_5123,Urban,21,2037,54482,12,14769,10,137951,140171
BR_5124,Urban,39,2566,252723,11,18503,6,82247,532091
BR_5125,Rural,5,2641,43363,14,23152,6,139826,40142
BR_5126,Suburban,33,1305,299229,11,12447,7,64833,355478
BR_5127,Suburban,55,2641,76889,4,24364,6,102453,670604
BR_5128,Urban,8,5615,99951,2,10509,2,43254,289587
BR_5129,Urban,27,2194,281050,6,24865,7,108981,421103
BR_5130,Rural,32,1056,148227,14,24682,7,57611,419460
BR_5131,Suburban,20,2520,137159,1,18134,0,134314,399326
BR_5132,Suburban,16,5849,198124,7,27443,9,71827,300807
BR_5133,Urban,57,1871,106934,8,21610,4,38830,731476
BR_5134,Urban,25,2422,52691,5,18201,4,131485,317578
BR_5135,Rural,49,5792,237252,8,10585,0,137749,841625
BR_5136,Urban,21,2866,74697,5,20936,5,30696,420543
BR_5137,Suburban,44,1869,286027,2,15258,5,91278,570572
BR_5138,Urban,17,1250,51712,9,23762,11,187334,163903
BR_5139,Suburban,56,1697,235932,2,5228,3,193021,738522
BR_5140,Rural,36,5975,133655,1,28637,5,168497,654248
BR_5141,Suburban,41,5636,43268,4,18460,5,82420,615453
BR_5142,Urban,54,4528,268562,12,5410,0,177712,840368
BR_5143,Suburban,19,881,104383,13,2408,4,124320,220736
BR_5144,Suburban,16,1536,272982,3,22476,1,149434,373323
BR_5145,Urban,53,4974,257903,11,16729,6,148912,853300
BR_5146,Rural,19,4744,226724,5,20651,8,131578,369192
BR_5147,Suburban,38,5892,270736,4,27319,8,72150,601266
BR_5148,Rural,10,3007,139755,5,22912,10,182183,147963
BR_5149,Suburban,21,4748,248757,3,29429,8,193365,445794
BR_5150,Urban,52,2802,106842,13,23958,10,128513,635981
BR_5151,Urban,53,2491,96369,12,7773,6,43306,648491
BR_5152,Urban,24,1979,107533,2,22218,6,120896,261894
BR_5153,Rural,13,3735,53521,0,5997,0,117672,326284
BR_5154,Suburban,9,3315,246556,4,28407,10,174370,164615
BR_5155,Suburban,27,5748,263251,5,9307,10,29753,395470
BR_5156,Urban,37,1261,62448,4,11179,5,102704,468453
BR_5157,Urban,42,3701,290082,4,7617,4,99374,680359
BR_5158,Suburban,18,916,202185,11,4701,7,189637,174794
BR_5159,Urban,21,2454,124262,5,22096,7,180724,254808
BR_5160,Urban,23,5361,203707,3,5907,10,113144,362701
BR_5161,Suburban,37,2598,223243,13,29440,3,113617,634603
BR_5162,Urban,5,1459,225237,11,15841,0,35875,185884
BR_5163,Urban,17,4037,208894,3,27330,5,115853,335750
BR_5164,Urban,50,2922,69934,10,19059,9,73996,563493
BR_5165,Urban,31,4619,204391,12,23311,0,190065,643244
BR_5166,Rural,10,4143,295013,7,15407,4,122101,316208
BR_5167,Urban,10,3350,265979,10,17323,4,161638,218229
BR_5168,Urban,37,5690,225827,7,23733,2,135698,737324
BR_5169,Urban,34,2386,191869,11,24552,4,104139,649654
BR_5170,Suburban,50,5482,207370,2,28286,5,63690,705073
BR_5171,Urban,39,3547,102209,6,21859,4,128340,579192
BR_5172,Suburban,27,1434,102299,14,8816,0,27646,347021
BR_5173,Urban,14,3682,64933,4,18925,11,147372,134302
BR_5174,Urban,55,3611,96579,4,18548,11,66592,588220
BR_5175,Urban,23,5253,160642,11,28831,6,54339,475607
BR_5176,Rural,55,4815,157958,12,25476,2,128849,829153
BR_5177,Rural,32,3539,110177,2,19368,6,192521,490523
BR_5178,Urban,27,2684,49018,1,21045,4,123718,386714
BR_5179,Suburban,8,2318,173658,12,22852,11,134702,152174
BR_5180,Rural,24,1421,22566,2,2617,2,115883,256938
BR_5181,Urban,23,5377,259471,14,14105,10,64967,284660
BR_5182,Rural,46,5875,96489,6,26644,5,199619,674467
BR_5183,Urban,31,5873,92940,2,7639,0,90463,547863
BR_5184,Rural,38,2337,146731,14,13616,5,71851,447491
BR_5185,Suburban,8,3137,118382,10,22580,3,50062,221899
BR_5186,Rural,42,2794,230674,12,2000,3,84123,627857
BR_5187,Suburban,11,2870,224447,1,28974,4,114229,319099
BR_5188,Urban,52,5701,251538,3,28630,8,164293,818901
BR_5189,Rural,11,5730,42129,11,14605,0,40234,291939
BR_5190,Urban,54,3165,50845,4,16958,2,164393,694069
BR_5191,Urban,56,5803,99449,12,16844,10,32945,658573
BR_5192,Suburban,30,3645,268380,6,26761,3,30189,532304
BR_5193,Suburban,30,3838,292883,0,12701,1,127518,553918
BR_5194,Rural,58,1654,209244,13,22822,8,158446,740226
BR_5195,Urban,23,3528,153745,7,16970,10,167405,228227
BR_5196,Suburban,13,1715,254669,9,23192,6,152066,238412
BR_5197,Suburban,24,5738,51171,2,5079,0,135711,478082
BR_5198,Urban,46,931,109179,13,25103,8,196979,505213
BR_5199,Urban,49,1916,120022,10,26711,5,34173,665526
BR_5200,Urban,54,4393,161696,5,24402,1,160374,826398
BR_5201,Urban,20,1660,128906,3,18766,0,135997,402165
BR_5202,Rural,58,1093,72930,13,12878,5,195751,750519
BR_5203,Suburban,21,3488,185680,4,19311,6,80842,344253
BR_5204,Suburban,26,1799,69649,9,23443,9,182819,315901
BR_5205,Rural,17,3096,233528,11,18944,5,156183,262483
BR_5206,Urban,16,4485,83503,14,3189,6,146841,229136
BR_5207,Rural,14,1086,193196,5,19281,5,106102,231370
BR_5208,Urban,5,1249,116875,1,16974,7,128013,34706
BR_5209,Rural,36,3138,184139,12,16216,1,177496,573122
BR_5210,Urban,34,4040,71538,14,16125,8,164969,399256
BR_5211,Rural,12,3503,57455,2,4368,8,63640,207530
BR_5212,Urban,25,3916,253547,14,28314,10,39482,340870
BR_5213,Urban,26,5371,40243,7,6953,8,115052,381638
BR_5214,Suburban,22,1052,143793,7,26282,6,145963,269849
BR_5215,Urban,6,2219,89231,0,13237,8,183427,83413
BR_5216,Suburban,52,3136,94648,9,6380,0,81145,719955
BR_5217,Urban,48,2035,209939,7,20782,2,176655,687370
BR_5218,Suburban,13,1799,92778,10,24610,1,142288,271500
BR_5219,Urban,7,4560,75283,1,24127,10,106718,134807
BR_5220,Urban,58,4916,83853,9,14953,0,29857,905808
BR_5221,Urban,30,5211,40001,9,27969,4,36166,487373
BR_5222,Urban,25,3411,22700,12,4588,0,147494,443092
BR_5223,Urban,34,2246,209219,7,28600,2,32498,559574
BR_5224,Urban,32,2970,295483,11,16815,5,193879,505885
BR_5225,Urban,40,3721,269126,9,8356,5,181495,638566
BR_5226,Urban,30,5855,227692,4,22069,2,131371,593464
BR_5227,Suburban,38,4483,248510,0,11121,3,69180,636254
BR_5228,Rural,12,3061,211745,7,16695,6,66128,190177
BR_5229,Urban,14,2745,49044,11,22693,5,113620,187131
BR_5230,Suburban,52,5734,213833,4,22783,10,124411,742670
BR_5231,Suburban,59,5863,222556,14,21610,1,84911,914574
